OrderID,OrderDate,CustomerID,CustomerName,Region,Segment,Category,Product,Quantity,UnitPrice,UnitCost,Channel,SalesRepID,SalesRep,Revenue,COGS,GrossProfit,Discount
ORD-13780,2022-01-25,C0016,Customer 16,West,Corporate,Office Supplies,Stapler Pro,2,22.5,10,Retail,SR04,Sneha Joshi,45.0,20,25.0,0.1
ORD-13781,2023-06-29,C0119,Customer 119,West,Consumer,Office Supplies,Sticky Notes Bulk,1,15,5,Direct,SR04,Sneha Joshi,15,5,10,0
ORD-13782,2022-07-21,C0195,Customer 195,East,Consumer,Office Supplies,Ballpoint Pens Pack,19,18,6,Direct,SR03,Rohit Mehta,342,114,228,0
ORD-13783,2023-04-03,C0037,Customer 37,South,SMB,Furniture,Standing Desk,9,637.5,400,Wholesale,SR07,Amit Desai,5737.5,3600,2137.5,0.15
ORD-13784,2023-11-14,C0144,Customer 144,West,Consumer,Electronics,UltraBook 13,3,902.5,570,Retail,SR04,Sneha Joshi,2707.5,1710,997.5,0.05
ORD-13785,2022-12-10,C0029,Customer 29,Central,Consumer,Software,Project Manager,2,510.0,80,Retail,SR05,Vikram Nair,1020.0,160,860.0,0.15
ORD-13786,2023-12-07,C0088,Customer 88,East,Corporate,Electronics,Wireless Headphones,6,162.0,90,Online,SR03,Rohit Mehta,972.0,540,432.0,0.1
ORD-13787,2022-11-16,C0059,Customer 59,East,Consumer,Furniture,Bookshelf L,5,190.0,95,Wholesale,SR03,Rohit Mehta,950.0,475,475.0,0.05
ORD-13788,2024-03-01,C0193,Customer 193,East,Corporate,Furniture,Ergonomic Chair,20,450,240,Retail,SR08,Kavya Reddy,9000,4800,4200,0
ORD-13789,2022-03-22,C0037,Customer 37,South,SMB,Electronics,Laptop Pro 15,12,1080.0,720,Online,SR02,Priya Patel,12960.0,8640,4320.0,0.1
ORD-13790,2022-10-09,C0092,Customer 92,West,Consumer,Furniture,Standing Desk,15,750,400,Retail,SR04,Sneha Joshi,11250,6000,5250,0
ORD-13791,2023-07-19,C0047,Customer 47,East,Corporate,Clothing,Formal Trousers,4,76.5,42,Online,SR08,Kavya Reddy,306.0,168,138.0,0.15
ORD-13792,2023-06-21,C0058,Customer 58,Central,Corporate,Office Supplies,Sticky Notes Bulk,18,12.75,5,Wholesale,SR05,Vikram Nair,229.5,90,139.5,0.15
ORD-13793,2022-12-23,C0021,Customer 21,East,Corporate,Office Supplies,Stapler Pro,14,25,10,Online,SR08,Kavya Reddy,350,140,210,0
ORD-13794,2023-08-22,C0025,Customer 25,North,Corporate,Furniture,Bookshelf L,16,170.0,95,Wholesale,SR01,Arjun Sharma,2720.0,1520,1200.0,0.15
ORD-13795,2022-12-19,C0194,Customer 194,Central,Consumer,Office Supplies,Stapler Pro,15,21.25,10,Online,SR05,Vikram Nair,318.75,150,168.75,0.15
ORD-13796,2024-02-23,C0122,Customer 122,North,SMB,Clothing,Formal Shirt,18,65,28,Direct,SR01,Arjun Sharma,1170,504,666,0
ORD-13797,2023-04-12,C0114,Customer 114,Central,Consumer,Furniture,Ergonomic Chair,13,450,240,Retail,SR05,Vikram Nair,5850,3120,2730,0
ORD-13798,2024-05-16,C0122,Customer 122,North,SMB,Electronics,Wireless Headphones,14,153.0,90,Retail,SR06,Neha Gupta,2142.0,1260,882.0,0.15
ORD-13799,2024-02-19,C0026,Customer 26,North,SMB,Clothing,Leather Belt,14,45,18,Wholesale,SR01,Arjun Sharma,630,252,378,0
ORD-13800,2023-06-23,C0168,Customer 168,Central,SMB,Electronics,Tablet 10,13,400,220,Online,SR05,Vikram Nair,5200,2860,2340,0
ORD-13801,2023-08-27,C0109,Customer 109,South,Consumer,Software,CRM Suite Annual,3,1620.0,200,Direct,SR02,Priya Patel,4860.0,600,4260.0,0.1
ORD-13802,2022-09-04,C0159,Customer 159,North,Consumer,Electronics,UltraBook 13,3,902.5,570,Direct,SR06,Neha Gupta,2707.5,1710,997.5,0.05
ORD-13803,2022-03-02,C0009,Customer 9,South,SMB,Office Supplies,Stapler Pro,20,22.5,10,Retail,SR07,Amit Desai,450.0,200,250.0,0.1
ORD-13804,2024-04-20,C0113,Customer 113,East,Consumer,Furniture,Standing Desk,4,750,400,Retail,SR03,Rohit Mehta,3000,1600,1400,0
ORD-13805,2022-10-15,C0143,Customer 143,North,Consumer,Furniture,Meeting Table,10,810.0,500,Wholesale,SR01,Arjun Sharma,8100.0,5000,3100.0,0.1
ORD-13806,2024-05-20,C0167,Customer 167,West,SMB,Electronics,Wireless Headphones,2,180,90,Wholesale,SR04,Sneha Joshi,360,180,180,0
ORD-13807,2023-09-15,C0077,Customer 77,East,SMB,Furniture,Standing Desk,2,637.5,400,Retail,SR08,Kavya Reddy,1275.0,800,475.0,0.15
ORD-13808,2023-07-21,C0028,Customer 28,Central,Corporate,Furniture,Ergonomic Chair,9,450,240,Direct,SR05,Vikram Nair,4050,2160,1890,0
ORD-13809,2023-01-06,C0097,Customer 97,Central,SMB,Office Supplies,Sticky Notes Bulk,6,13.5,5,Online,SR05,Vikram Nair,81.0,30,51.0,0.1
ORD-13810,2022-04-23,C0152,Customer 152,Central,SMB,Office Supplies,Stapler Pro,10,21.25,10,Wholesale,SR05,Vikram Nair,212.5,100,112.5,0.15
ORD-13811,2022-07-18,C0182,Customer 182,North,Consumer,Electronics,Tablet 10,10,400,220,Direct,SR01,Arjun Sharma,4000,2200,1800,0
ORD-13812,2024-06-23,C0058,Customer 58,Central,Corporate,Software,Project Manager,2,510.0,80,Retail,SR05,Vikram Nair,1020.0,160,860.0,0.15
ORD-13813,2023-11-12,C0124,Customer 124,West,Corporate,Software,Security Suite,4,900,100,Online,SR04,Sneha Joshi,3600,400,3200,0
ORD-13814,2023-02-22,C0030,Customer 30,North,Consumer,Furniture,Meeting Table,20,900,500,Direct,SR06,Neha Gupta,18000,10000,8000,0
ORD-13815,2024-03-12,C0116,Customer 116,West,Consumer,Office Supplies,Printer Paper A4,6,31.5,12,Online,SR04,Sneha Joshi,189.0,72,117.0,0.1
ORD-13816,2024-05-12,C0176,Customer 176,North,Corporate,Clothing,Formal Shirt,2,55.25,28,Direct,SR01,Arjun Sharma,110.5,56,54.5,0.15
ORD-13817,2022-08-23,C0041,Customer 41,South,Consumer,Software,Analytics Tool,19,1080.0,150,Retail,SR02,Priya Patel,20520.0,2850,17670.0,0.1
ORD-13818,2023-02-11,C0083,Customer 83,East,Consumer,Software,CRM Suite Annual,7,1530.0,200,Direct,SR08,Kavya Reddy,10710.0,1400,9310.0,0.15
ORD-13819,2023-03-22,C0198,Customer 198,North,Consumer,Clothing,Business Suit,12,320,170,Direct,SR01,Arjun Sharma,3840,2040,1800,0
ORD-13820,2023-05-15,C0165,Customer 165,Central,Consumer,Electronics,Smartwatch X,12,225.0,130,Online,SR05,Vikram Nair,2700.0,1560,1140.0,0.1
ORD-13821,2023-01-18,C0066,Customer 66,North,Corporate,Furniture,Executive Desk,11,600,310,Online,SR06,Neha Gupta,6600,3410,3190,0
ORD-13822,2024-04-08,C0034,Customer 34,East,Corporate,Furniture,Executive Desk,17,600,310,Direct,SR08,Kavya Reddy,10200,5270,4930,0
ORD-13823,2023-07-23,C0055,Customer 55,Central,SMB,Software,CRM Suite Annual,12,1800,200,Retail,SR05,Vikram Nair,21600,2400,19200,0
ORD-13824,2023-09-01,C0103,Customer 103,Central,Corporate,Office Supplies,File Cabinet,13,120,60,Retail,SR05,Vikram Nair,1560,780,780,0
ORD-13825,2023-10-27,C0003,Customer 3,South,Consumer,Electronics,Wireless Headphones,9,171.0,90,Direct,SR02,Priya Patel,1539.0,810,729.0,0.05
ORD-13826,2023-11-27,C0161,Customer 161,North,SMB,Office Supplies,Stapler Pro,18,21.25,10,Retail,SR01,Arjun Sharma,382.5,180,202.5,0.15
ORD-13827,2022-09-03,C0130,Customer 130,South,Consumer,Clothing,Tie Collection,2,40,15,Retail,SR02,Priya Patel,80,30,50,0
ORD-13828,2024-04-30,C0115,Customer 115,East,SMB,Software,Analytics Tool,3,1200,150,Wholesale,SR03,Rohit Mehta,3600,450,3150,0
ORD-13829,2022-04-13,C0072,Customer 72,Central,Corporate,Furniture,Ergonomic Chair,2,450,240,Wholesale,SR05,Vikram Nair,900,480,420,0
ORD-13830,2022-06-13,C0026,Customer 26,North,SMB,Furniture,Executive Desk,18,510.0,310,Retail,SR01,Arjun Sharma,9180.0,5580,3600.0,0.15
ORD-13831,2023-01-06,C0009,Customer 9,South,SMB,Furniture,Ergonomic Chair,3,382.5,240,Direct,SR02,Priya Patel,1147.5,720,427.5,0.15
ORD-13832,2023-06-20,C0057,Customer 57,Central,Corporate,Electronics,Smartwatch X,1,250,130,Online,SR05,Vikram Nair,250,130,120,0
ORD-13833,2023-10-27,C0189,Customer 189,North,Consumer,Clothing,Formal Shirt,20,65,28,Direct,SR06,Neha Gupta,1300,560,740,0
ORD-13834,2024-02-07,C0181,Customer 181,South,Corporate,Software,ERP Module,16,2280.0,300,Direct,SR07,Amit Desai,36480.0,4800,31680.0,0.05
ORD-13835,2022-07-08,C0006,Customer 6,Central,Corporate,Electronics,Laptop Pro 15,5,1200,720,Wholesale,SR05,Vikram Nair,6000,3600,2400,0
ORD-13836,2023-12-17,C0122,Customer 122,North,SMB,Electronics,Laptop Pro 15,15,1200,720,Direct,SR01,Arjun Sharma,18000,10800,7200,0
ORD-13837,2022-09-05,C0094,Customer 94,South,SMB,Office Supplies,File Cabinet,18,108.0,60,Wholesale,SR02,Priya Patel,1944.0,1080,864.0,0.1
ORD-13838,2022-04-17,C0118,Customer 118,Central,SMB,Furniture,Ergonomic Chair,17,450,240,Online,SR05,Vikram Nair,7650,4080,3570,0
ORD-13839,2024-02-23,C0193,Customer 193,East,Corporate,Electronics,Tablet 10,20,400,220,Wholesale,SR03,Rohit Mehta,8000,4400,3600,0
ORD-13840,2023-01-06,C0108,Customer 108,South,SMB,Office Supplies,Stapler Pro,5,22.5,10,Direct,SR07,Amit Desai,112.5,50,62.5,0.1
ORD-13841,2022-12-19,C0030,Customer 30,North,Consumer,Office Supplies,Sticky Notes Bulk,15,14.25,5,Direct,SR01,Arjun Sharma,213.75,75,138.75,0.05
ORD-13842,2022-03-22,C0115,Customer 115,East,SMB,Furniture,Standing Desk,17,675.0,400,Direct,SR03,Rohit Mehta,11475.0,6800,4675.0,0.1
ORD-13843,2024-02-08,C0062,Customer 62,North,Consumer,Furniture,Standing Desk,13,750,400,Retail,SR06,Neha Gupta,9750,5200,4550,0
ORD-13844,2024-01-30,C0199,Customer 199,West,Corporate,Clothing,Formal Trousers,18,90,42,Online,SR04,Sneha Joshi,1620,756,864,0
ORD-13845,2023-01-17,C0054,Customer 54,South,SMB,Office Supplies,Sticky Notes Bulk,4,15,5,Direct,SR07,Amit Desai,60,20,40,0
ORD-13846,2024-02-05,C0043,Customer 43,East,SMB,Office Supplies,Printer Paper A4,7,29.75,12,Wholesale,SR03,Rohit Mehta,208.25,84,124.25,0.15
ORD-13847,2023-11-15,C0078,Customer 78,South,SMB,Clothing,Business Suit,13,304.0,170,Retail,SR07,Amit Desai,3952.0,2210,1742.0,0.05
ORD-13848,2023-05-22,C0187,Customer 187,Central,Consumer,Clothing,Formal Shirt,1,65,28,Online,SR05,Vikram Nair,65,28,37,0
ORD-13849,2022-03-15,C0200,Customer 200,North,Consumer,Clothing,Formal Trousers,10,90,42,Online,SR01,Arjun Sharma,900,420,480,0
ORD-13850,2023-01-19,C0131,Customer 131,South,SMB,Furniture,Bookshelf L,4,180.0,95,Direct,SR02,Priya Patel,720.0,380,340.0,0.1
ORD-13851,2023-06-29,C0107,Customer 107,Central,SMB,Clothing,Formal Shirt,16,65,28,Wholesale,SR05,Vikram Nair,1040,448,592,0
ORD-13852,2023-02-02,C0138,Customer 138,Central,Consumer,Office Supplies,Sticky Notes Bulk,19,13.5,5,Direct,SR05,Vikram Nair,256.5,95,161.5,0.1
ORD-13853,2022-01-23,C0142,Customer 142,South,Corporate,Furniture,Standing Desk,1,750,400,Wholesale,SR02,Priya Patel,750,400,350,0
ORD-13854,2023-07-09,C0175,Customer 175,East,Consumer,Furniture,Standing Desk,13,637.5,400,Retail,SR03,Rohit Mehta,8287.5,5200,3087.5,0.15
ORD-13855,2023-12-08,C0148,Customer 148,Central,SMB,Electronics,Wireless Headphones,5,153.0,90,Online,SR05,Vikram Nair,765.0,450,315.0,0.15
ORD-13856,2023-11-09,C0015,Customer 15,North,Consumer,Furniture,Standing Desk,11,675.0,400,Retail,SR06,Neha Gupta,7425.0,4400,3025.0,0.1
ORD-13857,2022-10-14,C0068,Customer 68,West,SMB,Electronics,Laptop Pro 15,13,1020.0,720,Retail,SR04,Sneha Joshi,13260.0,9360,3900.0,0.15
ORD-13858,2023-08-16,C0140,Customer 140,South,Corporate,Electronics,Laptop Pro 15,6,1200,720,Retail,SR07,Amit Desai,7200,4320,2880,0
ORD-13859,2022-10-15,C0133,Customer 133,West,Consumer,Clothing,Business Suit,1,320,170,Online,SR04,Sneha Joshi,320,170,150,0
ORD-13860,2023-04-03,C0167,Customer 167,West,SMB,Software,Security Suite,16,900,100,Direct,SR04,Sneha Joshi,14400,1600,12800,0
ORD-13861,2023-06-23,C0168,Customer 168,Central,SMB,Software,ERP Module,19,2280.0,300,Wholesale,SR05,Vikram Nair,43320.0,5700,37620.0,0.05
ORD-13862,2023-08-19,C0160,Customer 160,North,SMB,Software,Security Suite,11,900,100,Retail,SR01,Arjun Sharma,9900,1100,8800,0
ORD-13863,2022-04-20,C0029,Customer 29,Central,Consumer,Clothing,Business Suit,18,304.0,170,Wholesale,SR05,Vikram Nair,5472.0,3060,2412.0,0.05
ORD-13864,2023-03-04,C0189,Customer 189,North,Consumer,Office Supplies,File Cabinet,18,108.0,60,Online,SR01,Arjun Sharma,1944.0,1080,864.0,0.1
ORD-13865,2022-01-10,C0127,Customer 127,North,Consumer,Clothing,Business Suit,11,304.0,170,Retail,SR01,Arjun Sharma,3344.0,1870,1474.0,0.05
ORD-13866,2022-04-07,C0025,Customer 25,North,Corporate,Clothing,Formal Shirt,20,61.75,28,Wholesale,SR01,Arjun Sharma,1235.0,560,675.0,0.05
ORD-13867,2024-05-02,C0046,Customer 46,South,Consumer,Office Supplies,Sticky Notes Bulk,4,14.25,5,Wholesale,SR07,Amit Desai,57.0,20,37.0,0.05
ORD-13868,2023-09-16,C0125,Customer 125,West,SMB,Clothing,Formal Shirt,3,58.5,28,Retail,SR04,Sneha Joshi,175.5,84,91.5,0.1
ORD-13869,2023-06-23,C0150,Customer 150,South,Corporate,Software,ERP Module,13,2160.0,300,Retail,SR02,Priya Patel,28080.0,3900,24180.0,0.1
ORD-13870,2023-12-16,C0196,Customer 196,East,SMB,Electronics,Laptop Pro 15,1,1140.0,720,Online,SR03,Rohit Mehta,1140.0,720,420.0,0.05
ORD-13871,2023-03-13,C0049,Customer 49,South,SMB,Clothing,Leather Belt,4,42.75,18,Retail,SR02,Priya Patel,171.0,72,99.0,0.05
ORD-13872,2024-04-01,C0031,Customer 31,South,Corporate,Furniture,Standing Desk,3,712.5,400,Wholesale,SR02,Priya Patel,2137.5,1200,937.5,0.05
ORD-13873,2022-10-02,C0194,Customer 194,Central,Consumer,Software,CRM Suite Annual,10,1530.0,200,Online,SR05,Vikram Nair,15300.0,2000,13300.0,0.15
ORD-13874,2022-09-06,C0154,Customer 154,East,Consumer,Clothing,Formal Shirt,10,65,28,Wholesale,SR08,Kavya Reddy,650,280,370,0
ORD-13875,2023-05-31,C0178,Customer 178,North,Consumer,Furniture,Bookshelf L,8,170.0,95,Online,SR06,Neha Gupta,1360.0,760,600.0,0.15
ORD-13876,2022-06-06,C0188,Customer 188,Central,Corporate,Clothing,Leather Belt,20,38.25,18,Retail,SR05,Vikram Nair,765.0,360,405.0,0.15
ORD-13877,2022-05-29,C0028,Customer 28,Central,Corporate,Office Supplies,Stapler Pro,9,25,10,Retail,SR05,Vikram Nair,225,90,135,0
ORD-13878,2022-11-27,C0162,Customer 162,South,Corporate,Software,CRM Suite Annual,16,1710.0,200,Retail,SR07,Amit Desai,27360.0,3200,24160.0,0.05
ORD-13879,2022-04-19,C0104,Customer 104,North,Consumer,Furniture,Ergonomic Chair,4,382.5,240,Direct,SR01,Arjun Sharma,1530.0,960,570.0,0.15
ORD-13880,2022-08-27,C0067,Customer 67,West,SMB,Software,ERP Module,9,2400,300,Retail,SR04,Sneha Joshi,21600,2700,18900,0
ORD-13881,2024-01-11,C0082,Customer 82,South,Consumer,Software,Project Manager,4,600,80,Direct,SR02,Priya Patel,2400,320,2080,0
ORD-13882,2022-08-11,C0063,Customer 63,South,SMB,Electronics,Tablet 10,16,360.0,220,Direct,SR02,Priya Patel,5760.0,3520,2240.0,0.1
ORD-13883,2023-06-18,C0012,Customer 12,Central,Corporate,Office Supplies,File Cabinet,10,120,60,Direct,SR05,Vikram Nair,1200,600,600,0
ORD-13884,2022-05-19,C0144,Customer 144,West,Consumer,Office Supplies,Printer Paper A4,4,33.25,12,Direct,SR04,Sneha Joshi,133.0,48,85.0,0.05
ORD-13885,2023-10-14,C0167,Customer 167,West,SMB,Furniture,Bookshelf L,14,190.0,95,Online,SR04,Sneha Joshi,2660.0,1330,1330.0,0.05
ORD-13886,2022-03-10,C0160,Customer 160,North,SMB,Furniture,Ergonomic Chair,7,427.5,240,Direct,SR06,Neha Gupta,2992.5,1680,1312.5,0.05
ORD-13887,2022-01-30,C0031,Customer 31,South,Corporate,Clothing,Formal Shirt,8,55.25,28,Wholesale,SR07,Amit Desai,442.0,224,218.0,0.15
ORD-13888,2022-01-12,C0034,Customer 34,East,Corporate,Furniture,Bookshelf L,6,170.0,95,Wholesale,SR03,Rohit Mehta,1020.0,570,450.0,0.15
ORD-13889,2022-04-07,C0185,Customer 185,Central,SMB,Software,ERP Module,2,2280.0,300,Retail,SR05,Vikram Nair,4560.0,600,3960.0,0.05
ORD-13890,2022-07-09,C0081,Customer 81,Central,SMB,Furniture,Standing Desk,1,750,400,Online,SR05,Vikram Nair,750,400,350,0
ORD-13891,2023-10-27,C0069,Customer 69,East,SMB,Office Supplies,Stapler Pro,10,22.5,10,Wholesale,SR03,Rohit Mehta,225.0,100,125.0,0.1
ORD-13892,2022-06-09,C0178,Customer 178,North,Consumer,Electronics,UltraBook 13,8,950,570,Online,SR06,Neha Gupta,7600,4560,3040,0
ORD-13893,2023-12-16,C0113,Customer 113,East,Consumer,Software,Project Manager,12,510.0,80,Online,SR08,Kavya Reddy,6120.0,960,5160.0,0.15
ORD-13894,2022-05-01,C0169,Customer 169,Central,Corporate,Software,Security Suite,11,855.0,100,Wholesale,SR05,Vikram Nair,9405.0,1100,8305.0,0.05
ORD-13895,2022-01-09,C0073,Customer 73,East,Consumer,Software,ERP Module,10,2280.0,300,Wholesale,SR03,Rohit Mehta,22800.0,3000,19800.0,0.05
ORD-13896,2022-07-17,C0159,Customer 159,North,Consumer,Software,ERP Module,7,2280.0,300,Online,SR01,Arjun Sharma,15960.0,2100,13860.0,0.05
ORD-13897,2022-11-24,C0077,Customer 77,East,SMB,Office Supplies,Ballpoint Pens Pack,3,15.3,6,Online,SR08,Kavya Reddy,45.9,18,27.9,0.15
ORD-13898,2023-06-05,C0020,Customer 20,West,Consumer,Furniture,Standing Desk,1,637.5,400,Retail,SR04,Sneha Joshi,637.5,400,237.5,0.15
ORD-13899,2022-11-22,C0158,Customer 158,North,SMB,Clothing,Leather Belt,6,38.25,18,Retail,SR06,Neha Gupta,229.5,108,121.5,0.15
ORD-13900,2022-02-06,C0123,Customer 123,West,Corporate,Furniture,Ergonomic Chair,13,427.5,240,Direct,SR04,Sneha Joshi,5557.5,3120,2437.5,0.05
ORD-13901,2023-09-07,C0146,Customer 146,West,Corporate,Furniture,Ergonomic Chair,8,450,240,Direct,SR04,Sneha Joshi,3600,1920,1680,0
ORD-13902,2022-04-06,C0024,Customer 24,West,SMB,Software,Project Manager,18,600,80,Online,SR04,Sneha Joshi,10800,1440,9360,0
ORD-13903,2024-05-05,C0079,Customer 79,North,SMB,Software,Analytics Tool,9,1020.0,150,Retail,SR01,Arjun Sharma,9180.0,1350,7830.0,0.15
ORD-13904,2022-10-29,C0109,Customer 109,South,Consumer,Electronics,Smartwatch X,17,212.5,130,Retail,SR02,Priya Patel,3612.5,2210,1402.5,0.15
ORD-13905,2022-10-04,C0052,Customer 52,West,Consumer,Clothing,Formal Shirt,17,58.5,28,Retail,SR04,Sneha Joshi,994.5,476,518.5,0.1
ORD-13906,2022-09-01,C0121,Customer 121,South,Consumer,Office Supplies,Ballpoint Pens Pack,4,15.3,6,Direct,SR07,Amit Desai,61.2,24,37.2,0.15
ORD-13907,2023-03-23,C0188,Customer 188,Central,Corporate,Software,Project Manager,17,570.0,80,Wholesale,SR05,Vikram Nair,9690.0,1360,8330.0,0.05
ORD-13908,2024-04-11,C0073,Customer 73,East,Consumer,Office Supplies,Ballpoint Pens Pack,18,18,6,Direct,SR03,Rohit Mehta,324,108,216,0
ORD-13909,2023-09-28,C0085,Customer 85,North,SMB,Furniture,Meeting Table,1,855.0,500,Wholesale,SR06,Neha Gupta,855.0,500,355.0,0.05
ORD-13910,2022-07-29,C0148,Customer 148,Central,SMB,Office Supplies,Printer Paper A4,6,31.5,12,Wholesale,SR05,Vikram Nair,189.0,72,117.0,0.1
ORD-13911,2023-09-16,C0162,Customer 162,South,Corporate,Office Supplies,Sticky Notes Bulk,8,13.5,5,Direct,SR02,Priya Patel,108.0,40,68.0,0.1
ORD-13912,2024-04-06,C0073,Customer 73,East,Consumer,Software,Security Suite,7,900,100,Online,SR08,Kavya Reddy,6300,700,5600,0
ORD-13913,2024-05-09,C0085,Customer 85,North,SMB,Clothing,Formal Trousers,9,85.5,42,Online,SR01,Arjun Sharma,769.5,378,391.5,0.05
ORD-13914,2024-04-01,C0052,Customer 52,West,Consumer,Software,ERP Module,2,2160.0,300,Wholesale,SR04,Sneha Joshi,4320.0,600,3720.0,0.1
ORD-13915,2022-10-08,C0131,Customer 131,South,SMB,Furniture,Meeting Table,7,900,500,Wholesale,SR07,Amit Desai,6300,3500,2800,0
ORD-13916,2024-01-28,C0171,Customer 171,East,Consumer,Software,Security Suite,17,855.0,100,Direct,SR08,Kavya Reddy,14535.0,1700,12835.0,0.05
ORD-13917,2023-04-06,C0157,Customer 157,Central,Consumer,Software,ERP Module,15,2400,300,Direct,SR05,Vikram Nair,36000,4500,31500,0
ORD-13918,2023-12-19,C0180,Customer 180,Central,Corporate,Electronics,Smartwatch X,14,225.0,130,Online,SR05,Vikram Nair,3150.0,1820,1330.0,0.1
ORD-13919,2022-03-29,C0113,Customer 113,East,Consumer,Office Supplies,File Cabinet,3,120,60,Retail,SR03,Rohit Mehta,360,180,180,0
ORD-13920,2024-03-28,C0184,Customer 184,South,Corporate,Software,Project Manager,4,600,80,Direct,SR07,Amit Desai,2400,320,2080,0
ORD-13921,2023-05-07,C0111,Customer 111,North,Consumer,Office Supplies,Sticky Notes Bulk,1,12.75,5,Wholesale,SR06,Neha Gupta,12.75,5,7.75,0.15
ORD-13922,2022-03-20,C0109,Customer 109,South,Consumer,Software,ERP Module,4,2280.0,300,Direct,SR02,Priya Patel,9120.0,1200,7920.0,0.05
ORD-13923,2023-11-10,C0145,Customer 145,West,Corporate,Office Supplies,Stapler Pro,7,25,10,Retail,SR04,Sneha Joshi,175,70,105,0
ORD-13924,2023-01-12,C0148,Customer 148,Central,SMB,Software,Security Suite,1,900,100,Wholesale,SR05,Vikram Nair,900,100,800,0
ORD-13925,2024-02-17,C0105,Customer 105,South,Consumer,Electronics,Wireless Headphones,19,180,90,Direct,SR07,Amit Desai,3420,1710,1710,0
ORD-13926,2022-12-18,C0035,Customer 35,East,Consumer,Office Supplies,Printer Paper A4,6,31.5,12,Direct,SR08,Kavya Reddy,189.0,72,117.0,0.1
ORD-13927,2022-03-15,C0151,Customer 151,South,Consumer,Clothing,Tie Collection,11,38.0,15,Online,SR02,Priya Patel,418.0,165,253.0,0.05
ORD-13928,2022-11-04,C0085,Customer 85,North,SMB,Electronics,UltraBook 13,8,855.0,570,Wholesale,SR01,Arjun Sharma,6840.0,4560,2280.0,0.1
ORD-13929,2024-06-11,C0191,Customer 191,North,SMB,Clothing,Formal Trousers,13,90,42,Online,SR01,Arjun Sharma,1170,546,624,0
ORD-13930,2023-10-07,C0133,Customer 133,West,Consumer,Clothing,Formal Shirt,19,65,28,Direct,SR04,Sneha Joshi,1235,532,703,0
ORD-13931,2024-05-30,C0172,Customer 172,East,Corporate,Software,CRM Suite Annual,7,1800,200,Wholesale,SR08,Kavya Reddy,12600,1400,11200,0
ORD-13932,2022-08-15,C0006,Customer 6,Central,Corporate,Electronics,Laptop Pro 15,5,1140.0,720,Direct,SR05,Vikram Nair,5700.0,3600,2100.0,0.05
ORD-13933,2023-09-08,C0157,Customer 157,Central,Consumer,Office Supplies,Printer Paper A4,1,35,12,Wholesale,SR05,Vikram Nair,35,12,23,0
ORD-13934,2022-05-31,C0090,Customer 90,South,SMB,Clothing,Formal Trousers,16,90,42,Retail,SR07,Amit Desai,1440,672,768,0
ORD-13935,2023-02-01,C0038,Customer 38,East,SMB,Office Supplies,Sticky Notes Bulk,7,12.75,5,Direct,SR03,Rohit Mehta,89.25,35,54.25,0.15
ORD-13936,2022-08-09,C0175,Customer 175,East,Consumer,Office Supplies,Stapler Pro,7,21.25,10,Wholesale,SR08,Kavya Reddy,148.75,70,78.75,0.15
ORD-13937,2023-02-17,C0097,Customer 97,Central,SMB,Software,ERP Module,8,2400,300,Online,SR05,Vikram Nair,19200,2400,16800,0
ORD-13938,2023-11-22,C0057,Customer 57,Central,Corporate,Furniture,Ergonomic Chair,15,382.5,240,Direct,SR05,Vikram Nair,5737.5,3600,2137.5,0.15
ORD-13939,2022-04-01,C0115,Customer 115,East,SMB,Clothing,Business Suit,4,304.0,170,Wholesale,SR03,Rohit Mehta,1216.0,680,536.0,0.05
ORD-13940,2022-10-14,C0119,Customer 119,West,Consumer,Office Supplies,Sticky Notes Bulk,6,12.75,5,Direct,SR04,Sneha Joshi,76.5,30,46.5,0.15
ORD-13941,2022-05-20,C0101,Customer 101,East,Corporate,Clothing,Formal Shirt,18,65,28,Online,SR08,Kavya Reddy,1170,504,666,0
ORD-13942,2023-06-06,C0155,Customer 155,North,SMB,Software,ERP Module,16,2400,300,Direct,SR06,Neha Gupta,38400,4800,33600,0
ORD-13943,2024-03-02,C0070,Customer 70,North,SMB,Office Supplies,File Cabinet,8,120,60,Wholesale,SR06,Neha Gupta,960,480,480,0
ORD-13944,2022-05-22,C0049,Customer 49,South,SMB,Software,Project Manager,15,600,80,Online,SR07,Amit Desai,9000,1200,7800,0
ORD-13945,2024-02-11,C0100,Customer 100,South,SMB,Furniture,Standing Desk,14,675.0,400,Direct,SR07,Amit Desai,9450.0,5600,3850.0,0.1
ORD-13946,2022-10-16,C0039,Customer 39,North,SMB,Electronics,Wireless Headphones,16,171.0,90,Direct,SR01,Arjun Sharma,2736.0,1440,1296.0,0.05
ORD-13947,2022-12-30,C0153,Customer 153,Central,Consumer,Electronics,Wireless Headphones,12,180,90,Wholesale,SR05,Vikram Nair,2160,1080,1080,0
ORD-13948,2022-04-01,C0194,Customer 194,Central,Consumer,Electronics,Wireless Headphones,7,153.0,90,Retail,SR05,Vikram Nair,1071.0,630,441.0,0.15
ORD-13949,2022-03-02,C0015,Customer 15,North,Consumer,Software,ERP Module,2,2160.0,300,Wholesale,SR01,Arjun Sharma,4320.0,600,3720.0,0.1
ORD-13950,2024-01-27,C0096,Customer 96,South,Corporate,Electronics,Smartwatch X,12,212.5,130,Retail,SR07,Amit Desai,2550.0,1560,990.0,0.15
